,Address,Latitude,Longitude
4343,10E BEDOK STH AVE 2 Singapore,1.32176,103.93701
4344,23 SIN MING RD Singapore,1.35428,103.83592
4345,193 BISHAN ST 13 Singapore,1.3488799999999999,103.85083
4346,263 BISHAN ST 22 Singapore,1.35906,103.84241999999999
4347,451 SIN MING AVE Singapore,1.35845,103.82993
4348,214 BISHAN ST 23 Singapore,1.35733,103.84823
4349,145 BISHAN ST 11 Singapore,1.34465,103.85446999999999
4350,304 SHUNFU RD Singapore,1.35037,103.83811
4351,115 BISHAN ST 12 Singapore,1.3477,103.84836999999999
4352,286 BISHAN ST 24 Singapore,1.35825,103.84406
4353,405 SIN MING AVE Singapore,1.36306,103.83485999999999
4354,164 BISHAN ST 13 Singapore,1.34864,103.85602
4355,103 BISHAN ST 12 Singapore,1.3453,103.84839000000001
4356,261 BISHAN ST 22 Singapore,1.35953,103.84324000000001
4357,137 BISHAN ST 12 Singapore,1.3446799999999999,103.8516
4358,508 BT BATOK ST 52 Singapore,1.35258,103.7546
4359,255 BT BATOK EAST AVE 4 Singapore,1.35017,103.7587
4360,416 BT BATOK WEST AVE 4 Singapore,1.36304,103.74598
4361,310 BT BATOK ST 32 Singapore,1.3598299999999999,103.74855
4362,359 BT BATOK ST 31 Singapore,1.36124,103.75106
4363,348 BT BATOK ST 34 Singapore,1.36228,103.75055
4364,178 BT BATOK WEST AVE 8 Singapore,1.34618,103.74271
4365,346 BT BATOK ST 34 Singapore,1.36265,103.75050999999999
4366,242 BT BATOK EAST AVE 5 Singapore,1.35077,103.75622
4367,172 BT BATOK WEST AVE 8 Singapore,1.34598,103.74063000000001
4368,394 BT BATOK WEST AVE 5 Singapore,1.3666,103.75273
4369,10 JLN BT HO SWEE Singapore,1.28719,103.83251
4370,42 TELOK BLANGAH RISE Singapore,1.27096,103.8235
4371,132 JLN BT MERAH Singapore,1.27884,103.82823
4372,6 TELOK BLANGAH CRES Singapore,1.27833,103.81845
4373,78 INDUS RD Singapore,1.2910700000000002,103.8277
4374,108 JLN BT MERAH Singapore,1.27939,103.82561
4375,105 HENDERSON CRES Singapore,1.2901,103.82274
4376,110 BT PURMEI RD Singapore,1.27405,103.82735
4377,8 CANTONMENT CL Singapore,1.2757100000000001,103.8388
4378,7 EVERTON PK Singapore,1.2772299999999999,103.83977
4379,23 TELOK BLANGAH CRES Singapore,1.27559,103.82055
4380,27 TELOK BLANGAH WAY Singapore,1.27406,103.82199
4381,56 TELOK BLANGAH HTS Singapore,1.2746,103.81188
4382,102 BT PURMEI RD Singapore,1.27188,103.82629
4383,12 CANTONMENT CL Singapore,1.27473,103.84009
4384,17 CANTONMENT CL Singapore,1.27365,103.83971
4385,22 JLN MEMBINA Singapore,1.2846899999999999,103.82658
4386,54 HAVELOCK RD Singapore,1.2890700000000002,103.82913
4387,52 LENGKOK BAHRU Singapore,1.2885799999999998,103.81345
4388,113 DEPOT RD Singapore,1.28167,103.80735
4389,8 JLN RUMAH TINGGI Singapore,1.28829,103.80799
4390,118B JLN MEMBINA Singapore,1.2820200000000002,103.82573000000001
4391,87 REDHILL CL Singapore,1.2859,103.81883
4392,103 GANGSA RD Singapore,1.3788,103.76838000000001
4393,117 PENDING RD Singapore,1.3771200000000001,103.76823
4394,125 PENDING RD Singapore,1.37743,103.77048
4395,202 PETIR RD Singapore,1.3723100000000001,103.77515
4396,236 BT PANJANG RING RD Singapore,1.37919,103.77119
4397,509 JELAPANG RD Singapore,1.38685,103.76862
4398,257 BANGKIT RD Singapore,1.37886,103.77345
4399,203 PETIR RD Singapore,1.37276,103.77545
4400,250 BANGKIT RD Singapore,1.38048,103.77391
4401,420 FAJAR RD Singapore,1.38479,103.76953
4402,538 JELAPANG RD Singapore,1.3837,103.76397
4403,273 BANGKIT RD Singapore,1.37734,103.77542
4404,514 JELAPANG RD Singapore,1.38744,103.76725
4405,201 PETIR RD Singapore,1.37206,103.77526
4406,153 GANGSA RD Singapore,1.37515,103.76543000000001
4407,654 SENJA RD Singapore,1.3878700000000002,103.76446999999999
4408,14 TOH YI DR Singapore,1.3388799999999998,103.77251
4409,8 JLN KUKOH Singapore,1.2877299999999998,103.83933
4410,4 SAGO LANE Singapore,1.2819,103.84295999999999
4411,32 NEW MKT RD Singapore,1.28506,103.84236
4412,668 CHANDER RD Singapore,1.30771,103.8515
4413,1 TG PAGAR PLAZA Singapore,1.27547,103.84322
4414,642 ROWELL RD Singapore,1.3079399999999999,103.85631
4415,124 TECK WHYE LANE Singapore,1.37985,103.74962
4416,485 CHOA CHU KANG AVE 5 Singapore,1.3746,103.73787
4417,404 CHOA CHU KANG AVE 3 Singapore,1.37992,103.73891
4418,451 CHOA CHU KANG AVE 4 Singapore,1.38016,103.73575
4419,137 TECK WHYE LANE Singapore,1.3797,103.75251
4420,2 TECK WHYE AVE Singapore,1.38215,103.75183
4421,443 CHOA CHU KANG AVE 4 Singapore,1.38157,103.73782
4422,668 CHOA CHU KANG CRES Singapore,1.40201,103.74969
4423,518 CHOA CHU KANG ST 51 Singapore,1.39086,103.74261
4424,673A CHOA CHU KANG CRES Singapore,1.40129,103.74826
4425,213 CHOA CHU KANG CTRL Singapore,1.38238,103.74718
4426,225 CHOA CHU KANG CTRL Singapore,1.3814,103.74514
4427,293 CHOA CHU KANG AVE 3 Singapore,1.37821,103.74004000000001
4428,434 CHOA CHU KANG AVE 4 Singapore,1.38468,103.74107
4429,233 CHOA CHU KANG CTRL Singapore,1.38027,103.74754
4430,767 CHOA CHU KANG ST 54 Singapore,1.39389,103.74913000000001
4431,672B CHOA CHU KANG CRES Singapore,1.40212,103.74701999999999
4432,685B CHOA CHU KANG CRES Singapore,1.40385,103.74831
4433,683C CHOA CHU KANG CRES Singapore,1.40452,103.74641
4434,689B CHOA CHU KANG DR Singapore,1.40341,103.74981
4435,252 CHOA CHU KANG AVE 2 Singapore,1.3781,103.74529
4436,297C CHOA CHU KANG AVE 2 Singapore,1.3779700000000001,103.74299
4437,610 CHOA CHU KANG ST 62 Singapore,1.3996,103.74376
4438,107 TECK WHYE LANE Singapore,1.37794,103.75348000000001
4439,214 CHOA CHU KANG CTRL Singapore,1.38253,103.74675
4440,605 CHOA CHU KANG ST 62 Singapore,1.39838,103.74351
4441,420 CHOA CHU KANG AVE 4 Singapore,1.3816899999999999,103.74138
4442,519 WEST COAST RD Singapore,1.30786,103.75957
4443,345 CLEMENTI AVE 5 Singapore,1.3179100000000001,103.76933000000001
4444,328 CLEMENTI AVE 2 Singapore,1.3140100000000001,103.76725
4445,427 CLEMENTI AVE 3 Singapore,1.31215,103.7637
4446,375 CLEMENTI AVE 4 Singapore,1.31871,103.76668000000001
4447,709 CLEMENTI WEST ST 2 Singapore,1.3054700000000001,103.76144000000001
4448,712 CLEMENTI WEST ST 2 Singapore,1.30482,103.76179
4449,611 CLEMENTI WEST ST 1 Singapore,1.3040200000000002,103.76893000000001
4450,202 CLEMENTI AVE 6 Singapore,1.3208,103.76250999999999
4451,430 CLEMENTI AVE 3 Singapore,1.31349,103.76253
4452,377 CLEMENTI AVE 5 Singapore,1.31778,103.76791999999999
4453,355 CLEMENTI AVE 2 Singapore,1.31469,103.76957
4454,81 MACPHERSON LANE Singapore,1.3325,103.88551
4455,65 CIRCUIT RD Singapore,1.3272700000000002,103.88731
4456,72 CIRCUIT RD Singapore,1.32473,103.88783000000001
4457,316 UBI AVE 1 Singapore,1.32933,103.90245999999999
4458,99 OLD AIRPORT RD Singapore,1.30835,103.88826999999999
4459,416 EUNOS RD 5 Singapore,1.31841,103.89744
4460,125 GEYLANG EAST AVE 1 Singapore,1.31808,103.88628
4461,21 HAIG RD Singapore,1.31295,103.89519
4462,128 GEYLANG EAST AVE 1 Singapore,1.31836,103.88758
4463,348 UBI AVE 1 Singapore,1.32634,103.90054
4464,344 UBI AVE 1 Singapore,1.32613,103.89945999999999
4465,341 UBI AVE 1 Singapore,1.32659,103.90183
4466,111 ALJUNIED CRES Singapore,1.32057,103.88421
4467,8 HAIG RD Singapore,1.3141399999999999,103.89607
4468,1 PINE CL Singapore,1.30782,103.88299
4469,842 SIMS AVE Singapore,1.3178,103.90181
4470,625 HOUGANG AVE 8 Singapore,1.37014,103.88158
4471,652 HOUGANG AVE 8 Singapore,1.37221,103.88156
4472,673 HOUGANG AVE 8 Singapore,1.37249,103.88436
4473,674 HOUGANG AVE 8 Singapore,1.37212,103.88427
4474,19 HOUGANG AVE 3 Singapore,1.36404,103.8918
4475,126 HOUGANG AVE 1 Singapore,1.3525399999999999,103.88579
4476,660 HOUGANG AVE 8 Singapore,1.3734600000000001,103.883
4477,117 HOUGANG AVE 1 Singapore,1.35389,103.88807
4478,15 HOUGANG AVE 3 Singapore,1.36286,103.8919
4479,536 HOUGANG ST 52 Singapore,1.37732,103.88955
4480,686 HOUGANG ST 61 Singapore,1.37591,103.8858
4481,614 HOUGANG AVE 8 Singapore,1.36937,103.8847
4482,981D BUANGKOK CRES Singapore,1.38057,103.87929
4483,557 HOUGANG ST 51 Singapore,1.3797,103.89045
4484,158 HOUGANG ST 11 Singapore,1.35185,103.88027
4485,239 HOUGANG ST 22 Singapore,1.35622,103.89034000000001
4486,515 HOUGANG AVE 10 Singapore,1.3724100000000001,103.88958000000001
4487,574 HOUGANG ST 51 Singapore,1.37763,103.88710999999999
4488,458 HOUGANG AVE 10 Singapore,1.37812,103.89614
4489,155 HOUGANG ST 11 Singapore,1.35239,103.87992
4490,371 HOUGANG ST 31 Singapore,1.3637,103.88994
4491,420 HOUGANG AVE 10 Singapore,1.37558,103.89498
4492,161 HOUGANG ST 11 Singapore,1.35233,103.8787
4493,832 HOUGANG CTRL Singapore,1.37073,103.88975
4494,984B BUANGKOK LINK Singapore,1.3820700000000001,103.88071
4495,978C BUANGKOK CRES Singapore,1.37981,103.87895
4496,980D BUANGKOK CRES Singapore,1.38037,103.88128
4497,698B HOUGANG ST 61 Singapore,1.3750799999999999,103.88776
4498,503 HOUGANG AVE 8 Singapore,1.3733899999999999,103.88759
4499,931 HOUGANG ST 91 Singapore,1.3753,103.8806
4500,912 HOUGANG ST 91 Singapore,1.37869,103.88356999999999
4501,568 HOUGANG ST 51 Singapore,1.37866,103.88889
4502,139 LOR AH SOO Singapore,1.3524100000000001,103.88463
4503,960 HOUGANG AVE 9 Singapore,1.37745,103.87841999999999
4504,128 LOR AH SOO Singapore,1.35155,103.88668
4505,141 LOR AH SOO Singapore,1.35294,103.88378
4506,698D HOUGANG ST 52 Singapore,1.3759,103.8888
4507,222 HOUGANG ST 21 Singapore,1.35653,103.88385
4508,49 TEBAN GDNS RD Singapore,1.32121,103.73806
4509,245 JURONG EAST ST 24 Singapore,1.34186,103.74189
4510,215A JURONG EAST ST 21 Singapore,1.33964,103.73819
4511,225 JURONG EAST ST 21 Singapore,1.34202,103.73735
4512,202 JURONG EAST ST 21 Singapore,1.33693,103.74294
4513,25 TEBAN GDNS RD Singapore,1.3233,103.73777
4514,408 PANDAN GDNS Singapore,1.31839,103.74880999999999
4515,113 JURONG EAST ST 13 Singapore,1.33907,103.73501999999999
4516,317 JURONG EAST ST 31 Singapore,1.34689,103.73103
4517,288B JURONG EAST ST 21 Singapore,1.3390799999999998,103.74261
4518,288D JURONG EAST ST 21 Singapore,1.33984,103.74389000000001
4519,238 JURONG EAST ST 21 Singapore,1.3405,103.74045
4520,246 JURONG EAST ST 24 Singapore,1.3416,103.74003
4521,322 JURONG EAST ST 31 Singapore,1.3482,103.72907
4522,323 JURONG EAST ST 31 Singapore,1.34858,103.72891
4523,286B TOH GUAN RD Singapore,1.33876,103.7451
4524,212 BOON LAY PL Singapore,1.34935,103.71341
4525,939 JURONG WEST ST 91 Singapore,1.3431600000000001,103.68884
4526,498 JURONG WEST ST 41 Singapore,1.34897,103.72428000000001
4527,119 HO CHING RD Singapore,1.33466,103.72469
4528,481 JURONG WEST ST 41 Singapore,1.34701,103.72523000000001
4529,535 JURONG WEST ST 52 Singapore,1.3496299999999999,103.71695
4530,423 JURONG WEST AVE 1 Singapore,1.3506799999999999,103.72558000000001
4531,435 JURONG WEST ST 42 Singapore,1.3524200000000002,103.72359
4532,449 JURONG WEST ST 42 Singapore,1.3522,103.71844
4533,917 JURONG WEST ST 91 Singapore,1.3405200000000002,103.68784000000001
4534,938 JURONG WEST ST 91 Singapore,1.34271,103.68972
4535,158 YUNG LOH RD Singapore,1.32869,103.72235
4536,866 JURONG WEST ST 81 Singapore,1.3503399999999999,103.6955
4537,926 JURONG WEST ST 92 Singapore,1.34035,103.6893
4538,715 JURONG WEST ST 71 Singapore,1.34364,103.69673
4539,466 JURONG WEST ST 41 Singapore,1.34965,103.72258000000001
4540,483 JURONG WEST ST 41 Singapore,1.3471799999999998,103.72531
4541,933 JURONG WEST ST 91 Singapore,1.34225,103.68978
4542,550 JURONG WEST ST 42 Singapore,1.35255,103.7165
4543,713 JURONG WEST ST 71 Singapore,1.34345,103.69601
4544,551 JURONG WEST ST 42 Singapore,1.35251,103.71683
4545,430 JURONG WEST AVE 1 Singapore,1.35175,103.72561
4546,328 TAH CHING RD Singapore,1.33656,103.72241
4547,643 JURONG WEST ST 61 Singapore,1.3394,103.69584
4548,258 BOON LAY DR Singapore,1.34591,103.70845
4549,696 JURONG WEST CTRL 1 Singapore,1.34238,103.70786
4550,436 JURONG WEST AVE 1 Singapore,1.3519,103.72301
4551,668D JURONG WEST ST 64 Singapore,1.3416,103.70295
4552,987D JURONG WEST ST 93 Singapore,1.33671,103.69526
4553,683A JURONG WEST CTRL 1 Singapore,1.3427799999999999,103.70515
4554,515 JURONG WEST ST 52 Singapore,1.3459299999999998,103.72051
4555,272B JURONG WEST ST 24 Singapore,1.3507200000000001,103.70508000000001
4556,811 JURONG WEST ST 81 Singapore,1.34641,103.69644
4557,757 JURONG WEST ST 74 Singapore,1.34986,103.70067
4558,670A JURONG WEST ST 65 Singapore,1.34433,103.70271
4559,659C JURONG WEST ST 65 Singapore,1.3365,103.70148
4560,182 YUNG SHENG RD Singapore,1.33389,103.72224
4561,988B JURONG WEST ST 93 Singapore,1.3362399999999999,103.69599000000001
4562,199 BOON LAY DR Singapore,1.34341,103.71453000000001
4563,678C JURONG WEST ST 64 Singapore,1.3447799999999999,103.70322
4564,989A JURONG WEST ST 93 Singapore,1.33584,103.69466
4565,653C JURONG WEST ST 61 Singapore,1.33534,103.69715
4566,664A JURONG WEST ST 64 Singapore,1.33959,103.70283
4567,989D JURONG WEST ST 93 Singapore,1.3357,103.69529
4568,553 JURONG WEST ST 42 Singapore,1.35334,103.719
4569,640 JURONG WEST ST 61 Singapore,1.34005,103.69631
4570,426 JURONG WEST AVE 1 Singapore,1.35146,103.72475
4571,987C JURONG WEST ST 93 Singapore,1.33671,103.69526
4572,637 JURONG WEST ST 61 Singapore,1.34176,103.69811999999999
4573,666B JURONG WEST ST 65 Singapore,1.33974,103.70181
4574,671A JURONG WEST ST 65 Singapore,1.34389,103.70251
4575,860 JURONG WEST ST 81 Singapore,1.3491799999999998,103.69679000000001
4576,609 JURONG WEST ST 65 Singapore,1.3378,103.70043000000001
4577,665B JURONG WEST ST 64 Singapore,1.3397299999999999,103.70299999999999
4578,665A JURONG WEST ST 64 Singapore,1.3397700000000001,103.70314
4579,469 JURONG WEST ST 41 Singapore,1.34829,103.72106
4580,35 JLN BAHAGIA Singapore,1.32712,103.85736
4581,74 WHAMPOA DR Singapore,1.32447,103.8579
4582,49 DORSET RD Singapore,1.31266,103.85011999999999
4583,16 UPP BOON KENG RD Singapore,1.31562,103.87159
4584,463 CRAWFORD LANE Singapore,1.30525,103.86229
4585,15 FARRER PK RD Singapore,1.31097,103.85157
4586,50 JLN BAHAGIA Singapore,1.3279299999999998,103.85625999999999
4587,60 JLN BAHAGIA Singapore,1.32778,103.85707
4588,29 JLN BAHAGIA Singapore,1.3255,103.85899
4589,16 JLN TENTERAM Singapore,1.32831,103.85944
4590,43 CAMBRIDGE RD Singapore,1.31541,103.8496
4591,11 ST. GEORGE'S RD Singapore,1.3232,103.86313
4592,815 JELLICOE RD Singapore,1.30695,103.86143
4593,108C MCNAIR RD Singapore,1.31995,103.85929
4594,38B BENDEMEER RD Singapore,1.3205,103.86669
4595,13 ST. GEORGE'S RD Singapore,1.32325,103.86296999999999
4596,14 UPP BOON KENG RD Singapore,1.31502,103.87052
4597,104 TOWNER RD Singapore,1.32015,103.8584
4598,32 MARINE CRES Singapore,1.30352,103.91203
4599,59 MARINE TER Singapore,1.30572,103.91453
4600,30 MARINE CRES Singapore,1.30397,103.91155
4601,55 MARINE TER Singapore,1.30562,103.91408
4602,45 MARINE CRES Singapore,1.30431,103.9124
4603,255 PASIR RIS ST 21 Singapore,1.36834,103.9642
4604,750 PASIR RIS ST 71 Singapore,1.37804,103.93467
4605,423 PASIR RIS DR 6 Singapore,1.37016,103.95495
4606,414 PASIR RIS DR 6 Singapore,1.37229,103.95614
4607,104 PASIR RIS ST 12 Singapore,1.36774,103.95883
4608,252 PASIR RIS ST 21 Singapore,1.36826,103.9627
4609,640 PASIR RIS DR 1 Singapore,1.37601,103.94048000000001
4610,752 PASIR RIS ST 71 Singapore,1.37792,103.93446
4611,753 PASIR RIS ST 71 Singapore,1.37683,103.93435
4612,186 PASIR RIS ST 11 Singapore,1.36489,103.9594
4613,629 PASIR RIS DR 3 Singapore,1.379,103.94073
4614,147 PASIR RIS ST 13 Singapore,1.3629799999999999,103.96219
4615,557 PASIR RIS ST 51 Singapore,1.3666399999999999,103.95254
4616,758 PASIR RIS ST 71 Singapore,1.37658,103.93325
4617,269 PASIR RIS ST 21 Singapore,1.36541,103.96396999999999
4618,207 PASIR RIS ST 21 Singapore,1.3664100000000001,103.96225
4619,131 PASIR RIS ST 11 Singapore,1.3657,103.95631999999999
4620,649 PASIR RIS DR 10 Singapore,1.3786100000000001,103.93849
4621,713 PASIR RIS ST 72 Singapore,1.3822299999999998,103.93774
4622,161 PASIR RIS ST 13 Singapore,1.36384,103.96165
4623,584 PASIR RIS ST 53 Singapore,1.37521,103.94706
4624,196D PUNGGOL FIELD Singapore,1.3998,103.90735
4625,107B EDGEFIELD PLAINS Singapore,1.39679,103.90714
4626,638A PUNGGOL DR Singapore,1.40032,103.91473
4627,101D PUNGGOL FIELD Singapore,1.39916,103.90575
4628,117 EDGEFIELD PLAINS Singapore,1.39564,103.9068
4629,173B PUNGGOL FIELD Singapore,1.39635,103.90999000000001
4630,126B EDGEDALE PLAINS Singapore,1.3943299999999998,103.91171
4631,105D EDGEFIELD PLAINS Singapore,1.3973200000000001,103.90621999999999
4632,201A PUNGGOL FIELD Singapore,1.4001700000000001,103.90325
4633,175A PUNGGOL FIELD Singapore,1.39735,103.90881
4634,188 PUNGGOL CTRL Singapore,1.39909,103.9105
4635,113 C'WEALTH CRES Singapore,1.3065,103.79887
4636,18 GHIM MOH RD Singapore,1.30986,103.78671
4637,164 STIRLING RD Singapore,1.2917100000000001,103.80252
4638,82 C'WEALTH CL Singapore,1.30324,103.80005
4639,61C STRATHMORE AVE Singapore,1.29409,103.81233
4640,50 STIRLING RD Singapore,1.29728,103.8036
4641,30 HOLLAND CL Singapore,1.30748,103.79686
4642,45 HOLLAND DR Singapore,1.3085799999999999,103.79276
4643,146 MEI LING ST Singapore,1.2939399999999999,103.80474
4644,410 SEMBAWANG DR Singapore,1.45246,103.81781
4645,507C WELLINGTON CIRCLE Singapore,1.4520899999999999,103.82314000000001
4646,413 SEMBAWANG DR Singapore,1.45166,103.81756
4647,312 SEMBAWANG DR Singapore,1.44423,103.82104
4648,466D SEMBAWANG DR Singapore,1.45607,103.81375
4649,414 SEMBAWANG DR Singapore,1.45118,103.81801999999999
4650,359C ADMIRALTY DR Singapore,1.4501,103.8161
4651,306 CANBERRA RD Singapore,1.4459899999999999,103.82254
4652,353A ADMIRALTY DR Singapore,1.4505700000000001,103.81889
4653,352A CANBERRA RD Singapore,1.4509999999999998,103.81957
4654,470 SEMBAWANG DR Singapore,1.45157,103.81543
4655,359 ADMIRALTY DR Singapore,1.45003,103.8162
4656,504D MONTREAL DR Singapore,1.4508299999999998,103.82387
4657,588A MONTREAL DR Singapore,1.45026,103.82611
4658,423 CANBERRA RD Singapore,1.45366,103.81833
4659,468A ADMIRALTY DR Singapore,1.45021,103.8136
4660,436C FERNVALE RD Singapore,1.39258,103.87604
4661,145 RIVERVALE DR Singapore,1.3898,103.90642
4662,307A ANCHORVALE RD Singapore,1.38974,103.8879
4663,228B COMPASSVALE WALK Singapore,1.38774,103.90153000000001
4664,120B RIVERVALE DR Singapore,1.38547,103.90431
4665,314B ANCHORVALE LINK Singapore,1.39115,103.88834
4666,311C ANCHORVALE LANE Singapore,1.39116,103.884
4667,307C ANCHORVALE RD Singapore,1.39028,103.887
4668,275B COMPASSVALE LINK Singapore,1.3831,103.89432
4669,409B FERNVALE RD Singapore,1.38885,103.87711
4670,269B COMPASSVALE LINK Singapore,1.3836,103.89572
4671,264E COMPASSVALE BOW Singapore,1.38173,103.8954
4672,226B COMPASSVALE WALK Singapore,1.38757,103.89917
4673,296A COMPASSVALE CRES Singapore,1.39737,103.89941999999999
4674,256 COMPASSVALE RD Singapore,1.3937700000000002,103.89934000000001
4675,408C FERNVALE RD Singapore,1.38873,103.87679
4676,413B FERNVALE LINK Singapore,1.38896,103.87841
4677,258B COMPASSVALE RD Singapore,1.39375,103.89701
4678,303A ANCHORVALE LINK Singapore,1.3874,103.89034000000001
4679,320B ANCHORVALE DR Singapore,1.39149,103.89092
4680,317B ANCHORVALE RD Singapore,1.39409,103.88873000000001
4681,261B SENGKANG EAST WAY Singapore,1.39391,103.89456
4682,206A COMPASSVALE LANE Singapore,1.38683,103.89638000000001
4683,258C COMPASSVALE RD Singapore,1.39357,103.8978
4684,325B SENGKANG EAST WAY Singapore,1.39296,103.89049
4685,318B ANCHORVALE LINK Singapore,1.39412,103.88928
4686,225B COMPASSVALE WALK Singapore,1.3877,103.89891
4687,259C COMPASSVALE RD Singapore,1.39351,103.89791
4688,261A SENGKANG EAST WAY Singapore,1.3941,103.89461999999999
4689,261D SENGKANG EAST WAY Singapore,1.39374,103.89465
4690,224D COMPASSVALE WALK Singapore,1.3887200000000002,103.89838
4691,250D COMPASSVALE ST Singapore,1.3930200000000001,103.89986999999999
4692,103 RIVERVALE WALK Singapore,1.38287,103.90091
4693,119C RIVERVALE DR Singapore,1.38495,103.90298
4694,315B ANCHORVALE RD Singapore,1.392,103.88857
4695,311 SERANGOON AVE 2 Singapore,1.3537299999999999,103.86619
4696,112 SERANGOON NTH AVE 1 Singapore,1.36924,103.87116999999999
4697,5 LOR LEW LIAN Singapore,1.34999,103.87708
4698,261 SERANGOON CTRL DR Singapore,1.35409,103.87241
4699,524 SERANGOON NTH AVE 4 Singapore,1.37252,103.87286999999999
4700,226 SERANGOON AVE 4 Singapore,1.357,103.87082
4701,327 SERANGOON AVE 3 Singapore,1.35046,103.86843
4702,229 SERANGOON AVE 4 Singapore,1.35615,103.87025
4703,334 SERANGOON AVE 3 Singapore,1.3499700000000001,103.87086
4704,230 SERANGOON AVE 4 Singapore,1.35619,103.86978
4705,232 SERANGOON AVE 3 Singapore,1.35493,103.86879
4706,241 SERANGOON AVE 3 Singapore,1.35274,103.86994
4707,231 SERANGOON AVE 3 Singapore,1.35491,103.8685
4708,335 SERANGOON AVE 3 Singapore,1.34981,103.87097
4709,419 SERANGOON CTRL Singapore,1.34946,103.87583000000001
4710,201 SERANGOON CTRL Singapore,1.3513899999999999,103.87384
4711,510 SERANGOON NTH AVE 4 Singapore,1.37091,103.87597
4712,141 SERANGOON NTH AVE 2 Singapore,1.36835,103.8744
4713,312 SERANGOON AVE 2 Singapore,1.35345,103.86570999999999
4714,520 SERANGOON NTH AVE 4 Singapore,1.37188,103.87353
4715,525 SERANGOON NTH AVE 4 Singapore,1.3723299999999998,103.87267
4716,111 TAMPINES ST 11 Singapore,1.3466799999999999,103.94738000000001
4717,204 TAMPINES ST 21 Singapore,1.35188,103.95167
4718,415 TAMPINES ST 41 Singapore,1.35934,103.94686
4719,878 TAMPINES AVE 8 Singapore,1.3521,103.93121
4720,267 TAMPINES ST 21 Singapore,1.351,103.94903000000001
4721,276 TAMPINES ST 22 Singapore,1.34724,103.95076999999999
4722,265 TAMPINES ST 21 Singapore,1.3523,103.9502
4723,212 TAMPINES ST 23 Singapore,1.3542399999999999,103.95439
4724,915 TAMPINES ST 91 Singapore,1.34883,103.93939
4725,897A TAMPINES ST 81 Singapore,1.34731,103.93517
4726,264 TAMPINES ST 21 Singapore,1.35294,103.95130999999999
4727,263 TAMPINES ST 21 Singapore,1.35356,103.9509
4728,202 TAMPINES ST 21 Singapore,1.3527200000000001,103.95225
4729,231 TAMPINES ST 21 Singapore,1.35594,103.949
4730,496E TAMPINES AVE 9 Singapore,1.36125,103.94995
4731,839 TAMPINES ST 83 Singapore,1.35109,103.93448000000001
4732,110 TAMPINES ST 11 Singapore,1.34717,103.94929
4733,343 TAMPINES ST 33 Singapore,1.3518,103.96143000000001
4734,869 TAMPINES ST 83 Singapore,1.35467,103.9338
4735,138 SIMEI ST 1 Singapore,1.34743,103.95683000000001
4736,491B TAMPINES AVE 9 Singapore,1.36238,103.95433
4737,316 TAMPINES ST 33 Singapore,1.3517,103.95777
4738,227 SIMEI ST 4 Singapore,1.3422,103.95629
4739,159 TAMPINES ST 12 Singapore,1.35117,103.94587
4740,232 SIMEI ST 4 Singapore,1.34406,103.95724
4741,503 TAMPINES CTRL 1 Singapore,1.35588,103.94497
4742,816 TAMPINES AVE 4 Singapore,1.3473899999999999,103.93784000000001
4743,489A TAMPINES ST 45 Singapore,1.36121,103.95733
4744,494B TAMPINES AVE 9 Singapore,1.36291,103.95255999999999
4745,449 TAMPINES ST 42 Singapore,1.35723,103.95130999999999
4746,496F TAMPINES AVE 9 Singapore,1.36061,103.95018
4747,372 TAMPINES ST 34 Singapore,1.3565,103.95818
4748,304 TAMPINES ST 32 Singapore,1.35228,103.9564
4749,405 TAMPINES ST 41 Singapore,1.3578,103.94539
4750,842H TAMPINES ST 82 Singapore,1.3517700000000001,103.93744000000001
4751,255 SIMEI ST 1 Singapore,1.34263,103.9519
4752,336 TAMPINES ST 32 Singapore,1.35256,103.96011
4753,856F TAMPINES ST 82 Singapore,1.35275,103.93815
4754,55 LOR 5 TOA PAYOH Singapore,1.33756,103.85115
4755,234 LOR 8 TOA PAYOH Singapore,1.33881,103.85791
4756,163 LOR 1 TOA PAYOH Singapore,1.3318,103.84421999999999
4757,199 TOA PAYOH NTH Singapore,1.3418700000000001,103.85037
4758,20 LOR 7 TOA PAYOH Singapore,1.33497,103.85786
4759,61 LOR 5 TOA PAYOH Singapore,1.33639,103.85254
4760,18 LOR 7 TOA PAYOH Singapore,1.33578,103.85613000000001
4761,157 LOR 1 TOA PAYOH Singapore,1.3328200000000001,103.84595999999999
4762,66 LOR 4 TOA PAYOH Singapore,1.33485,103.85146999999999
4763,108 POTONG PASIR AVE 1 Singapore,1.33463,103.86783
4764,105 POTONG PASIR AVE 1 Singapore,1.3346200000000001,103.8686
4765,143 LOR 2 TOA PAYOH Singapore,1.3358,103.844
4766,12 JOO SENG RD Singapore,1.3355299999999999,103.87875
4767,62 LOR 4 TOA PAYOH Singapore,1.33607,103.85146999999999
4768,12 MARSILING LANE Singapore,1.44076,103.77858
4769,1 MARSILING DR Singapore,1.44046,103.77571999999999
4770,146 WOODLANDS ST 13 Singapore,1.43594,103.7741
4771,151 WOODLANDS ST 13 Singapore,1.43527,103.77421
4772,161 WOODLANDS ST 13 Singapore,1.43353,103.77365
4773,171 WOODLANDS ST 11 Singapore,1.43379,103.77651
4774,29 MARSILING DR Singapore,1.44296,103.77301
4775,840 WOODLANDS ST 82 Singapore,1.44365,103.79276
